Epoch	Class	Clause Number	Clause	Feature	Action	Type II fb cnt

3	0.0	4	F0 AND F1 F0	Include	2
3	0.0	4	F0 AND F1 F1	Include	1
3	0.0	4	F0 AND F1 -|F0	Exclude	1
3	0.0	4	F0 AND F1 -|F1	Exclude	2
3	1.0	4	F0 AND -|F1 F0	Include	0
3	1.0	4	F0 AND -|F1 F1	Exclude	0
3	1.0	4	F0 AND -|F1 -|F0	Exclude	0
3	1.0	4	F0 AND -|F1 -|F1	Include	0
4	0.0	0	-|F0 AND -|F1 F0	Exclude	0
4	0.0	0	-|F0 AND -|F1 F1	Exclude	0
4	0.0	0	-|F0 AND -|F1 -|F0	Include	0
4	0.0	0	-|F0 AND -|F1 -|F1	Include	0
4	1.0	0	F1 AND -|F0 F0	Exclude	2
4	1.0	0	F1 AND -|F0 F1	Include	2
4	1.0	0	F1 AND -|F0 -|F0	Include	2
4	1.0	0	F1 AND -|F0 -|F1	Exclude	2
4	0.0	1	F0 AND -|F1 F0	Include	1
4	0.0	1	F0 AND -|F1 F1	Exclude	1
4	0.0	1	F0 AND -|F1 -|F0	Exclude	2
4	0.0	1	F0 AND -|F1 -|F1	Include	2
4	1.0	1	-|F0 AND -|F1 F0	Exclude	0
4	1.0	1	-|F0 AND -|F1 F1	Exclude	0
4	1.0	1	-|F0 AND -|F1 -|F0	Include	0
4	1.0	1	-|F0 AND -|F1 -|F1	Include	0
4	0.0	2	F0 AND F1 F0	Include	0
4	0.0	2	F0 AND F1 F1	Include	0
4	0.0	2	F0 AND F1 -|F0	Exclude	0
4	0.0	2	F0 AND F1 -|F1	Exclude	0
4	1.0	2	F1 AND -|F0 F0	Exclude	5
4	1.0	2	F1 AND -|F0 F1	Include	5
4	1.0	2	F1 AND -|F0 -|F0	Include	8
4	1.0	2	F1 AND -|F0 -|F1	Exclude	8
4	0.0	3	F0 AND -|F1 F0	Include	2
4	0.0	3	F0 AND -|F1 F1	Exclude	2
4	0.0	3	F0 AND -|F1 -|F0	Exclude	3
4	0.0	3	F0 AND -|F1 -|F1	Include	3
4	1.0	3	-|F0 AND -|F1 F0	Exclude	0
4	1.0	3	-|F0 AND -|F1 F1	Exclude	0
4	1.0	3	-|F0 AND -|F1 -|F0	Include	0
4	1.0	3	-|F0 AND -|F1 -|F1	Include	0
4	0.0	4	-|F0 AND -|F1 F0	Exclude	0
4	0.0	4	-|F0 AND -|F1 F1	Exclude	0
4	0.0	4	-|F0 AND -|F1 -|F0	Include	0
4	0.0	4	-|F0 AND -|F1 -|F1	Include	0
4	1.0	4	F1 AND -|F0 F0	Exclude	1
4	1.0	4	F1 AND -|F0 F1	Include	1
4	1.0	4	F1 AND -|F0 -|F0	Include	2
4	1.0	4	F1 AND -|F0 -|F1	Exclude	2
5	0.0	0	F0 AND F1 F0	Include	0
5	0.0	0	F0 AND F1 F1	Include	1
5	0.0	0	F0 AND F1 -|F0	Exclude	1
5	0.0	0	F0 AND F1 -|F1	Exclude	0
5	1.0	0	F0 AND -|F1 F0	Include	1
5	1.0	0	F0 AND -|F1 F1	Exclude	1
5	1.0	0	F0 AND -|F1 -|F0	Exclude	1
5	1.0	0	F0 AND -|F1 -|F1	Include	1
5	0.0	1	F0 AND -|F1 F0	Include	1
5	0.0	1	F0 AND -|F1 F1	Exclude	1
5	0.0	1	F0 AND -|F1 -|F0	Exclude	1
5	0.0	1	F0 AND -|F1 -|F1	Include	1
5	1.0	1	F0 AND F1 F0	Include	0
5	1.0	1	F0 AND F1 F1	Include	0
5	1.0	1	F0 AND F1 -|F0	Exclude	0
5	1.0	1	F0 AND F1 -|F1	Exclude	0
5	0.0	2	-|F0 AND -|F1 F0	Exclude	0
5	0.0	2	-|F0 AND -|F1 F1	Exclude	0
5	0.0	2	-|F0 AND -|F1 -|F0	Include	0
5	0.0	2	-|F0 AND -|F1 -|F1	Include	0
5	1.0	2	F1 AND -|F0 F0	Exclude	1
5	1.0	2	F1 AND -|F0 F1	Include	1
5	1.0	2	F1 AND -|F0 -|F0	Include	1
5	1.0	2	F1 AND -|F0 -|F1	Exclude	1
5	0.0	3	F1 AND -|F0 F0	Exclude	3
5	0.0	3	F1 AND -|F0 F1	Include	3
5	0.0	3	F1 AND -|F0 -|F0	Include	1
5	0.0	3	F1 AND -|F0 -|F1	Exclude	1
5	1.0	3	F0 AND F1 F0	Include	0
5	1.0	3	F0 AND F1 F1	Include	1
5	1.0	3	F0 AND F1 -|F0	Exclude	1
5	1.0	3	F0 AND F1 -|F1	Exclude	0
5	0.0	4	F0 AND F1 F0	Include	0
5	0.0	4	F0 AND F1 F1	Include	2
5	0.0	4	F0 AND F1 -|F0	Exclude	2
5	0.0	4	F0 AND F1 -|F1	Exclude	0
5	1.0	4	F0 AND -|F1 F0	Include	1
5	1.0	4	F0 AND -|F1 F1	Exclude	1
5	1.0	4	F0 AND -|F1 -|F0	Exclude	1
5	1.0	4	F0 AND -|F1 -|F1	Include	1
6	0.0	0	F0 AND F1 F0	Include	0
6	0.0	0	F0 AND F1 F1	Include	0
6	0.0	0	F0 AND F1 -|F0	Exclude	0
6	0.0	0	F0 AND F1 -|F1	Exclude	0
6	1.0	0	F0 AND -|F1 F0	Include	1
6	1.0	0	F0 AND -|F1 F1	Exclude	1
